parnme,dairy,forestry,hort,other,snb,i,j,parnme,base_load
kg_004_052,0.0,0.0,0.0,0.0,0.0,4,52,kg_004_052,0.0
kg_004_053,0.0,0.0,0.0,0.0,0.0,4,53,kg_004_053,0.0
kg_004_054,0.0,0.0,0.0,0.0,0.0,4,54,kg_004_054,0.0
kg_004_055,0.0,0.0,0.0,0.0,0.0,4,55,kg_004_055,0.0
kg_004_056,0.0,0.0,0.0,0.0,0.0,4,56,kg_004_056,0.0
kg_004_057,0.0,0.0,0.0,0.0,0.0,4,57,kg_004_057,0.0
kg_004_058,0.0,0.0,0.0,0.0,0.0,4,58,kg_004_058,0.0
kg_004_059,0.0,0.0,0.0,0.0,0.0,4,59,kg_004_059,0.0
kg_004_060,0.0,0.0,0.0,0.0,0.0,4,60,kg_004_060,0.0
kg_004_061,0.0,0.0,0.0,0.0,0.0,4,61,kg_004_061,0.0
kg_004_062,0.0,0.0,0.0,0.0,0.0,4,62,kg_004_062,0.0
kg_004_063,0.0,0.0,0.0,0.0,0.0,4,63,kg_004_063,0.0
kg_004_064,0.0,0.0,0.0,0.0,0.0,4,64,kg_004_064,0.0
kg_004_065,0.0,0.0,0.0,0.0,0.0,4,65,kg_004_065,0.0
kg_004_066,0.0,0.0,0.0,0.0,0.0,4,66,kg_004_066,0.0
kg_004_067,0.0,0.0,0.0,0.0,0.0,4,67,kg_004_067,0.0
kg_004_068,0.0,0.0,0.0,0.0,0.0,4,68,kg_004_068,0.0
kg_004_069,0.0,0.0,0.0,0.0,0.0,4,69,kg_004_069,0.0
kg_005_000,0.0,0.0,0.0,0.0,0.0,5,0,kg_005_000,0.0
kg_005_001,0.0,0.0,0.0,0.0,0.0,5,1,kg_005_001,0.0
kg_005_002,0.0,0.0,0.0,0.0,0.0,5,2,kg_005_002,0.0
kg_005_003,0.0,0.0,0.0,0.0,0.0,5,3,kg_005_003,0.0
kg_005_004,0.0,0.0,0.0,0.0,0.0,5,4,kg_005_004,0.0
kg_005_005,0.0,0.0,0.0,0.0,0.0,5,5,kg_005_005,0.0
kg_005_006,0.0,0.0,0.0,0.0,0.0,5,6,kg_005_006,0.0
kg_005_007,0.0,0.0,0.0,0.0,0.0,5,7,kg_005_007,0.0
kg_005_008,0.0,0.0,0.0,0.0,0.0,5,8,kg_005_008,0.0
kg_005_009,0.0,0.0,0.0,0.0,0.0,5,9,kg_005_009,0.0
kg_005_010,0.0,0.0,0.0,0.0,0.0,5,10,kg_005_010,0.0
kg_005_011,0.0,0.0,0.0,0.0,0.0,5,11,kg_005_011,0.0
kg_005_012,0.0,0.0,0.0,0.0,0.0,5,12,kg_005_012,0.0
kg_005_013,0.0,0.0,0.0,0.0,0.0,5,13,kg_005_013,0.0
kg_005_014,0.0,0.0,0.0,0.0,0.0,5,14,kg_005_014,0.0
kg_005_015,0.0,0.0,0.0,0.0,0.0,5,15,kg_005_015,0.0
kg_005_016,0.0,0.0,0.0,0.0,0.0,5,16,kg_005_016,0.0
kg_005_017,0.0,0.0,0.0,0.0,0.0,5,17,kg_005_017,0.0
kg_005_018,0.0,0.0,0.0,0.0,0.0,5,18,kg_005_018,0.0
kg_005_019,0.0,0.0,0.0,0.0,0.0,5,19,kg_005_019,0.0
kg_005_020,0.0,0.0,0.0,0.0,0.0,5,20,kg_005_020,0.0
kg_005_021,0.0,0.0,0.0,0.0,0.0,5,21,kg_005_021,0.0
kg_005_022,0.0,0.0,0.0,0.0,0.0,5,22,kg_005_022,0.0
kg_005_023,0.0,0.0,0.0,0.0,0.0,5,23,kg_005_023,0.0
kg_005_024,0.0,0.0,0.0,0.0,0.0,5,24,kg_005_024,0.0
kg_005_025,0.0,0.0,0.0,0.0,0.0,5,25,kg_005_025,0.0
kg_005_026,0.0,0.0,0.0,0.0,0.0,5,26,kg_005_026,0.0
kg_005_027,0.0,0.0,0.0,0.0,0.0,5,27,kg_005_027,0.0
kg_005_028,0.0,0.0,0.0,0.0,0.0,5,28,kg_005_028,0.0
kg_005_029,0.0,0.0,0.0,0.0,0.0,5,29,kg_005_029,0.0
kg_005_030,0.0,0.0,0.0,0.0,0.0,5,30,kg_005_030,0.02085128
kg_005_031,0.0,0.0,0.0,0.0,0.0,5,31,kg_005_031,0.6665558
kg_005_032,0.0,0.0,0.0,0.0,0.0,5,32,kg_005_032,0.01459198
kg_005_033,0.0,0.0,0.0,0.0,0.0,5,33,kg_005_033,0.06890661
kg_005_034,0.0,0.0,0.0,0.0,0.0,5,34,kg_005_034,0.0
kg_005_035,0.0,0.0,0.0,0.0,0.0,5,35,kg_005_035,0.0
kg_005_036,0.0,0.0,0.0,0.0,0.0,5,36,kg_005_036,0.0
kg_005_037,0.0,0.0,0.0,0.0,0.0,5,37,kg_005_037,0.0
kg_005_038,0.0,0.0,0.0,0.0,0.0,5,38,kg_005_038,0.0
kg_005_039,0.0,0.0,0.0,0.0,0.0,5,39,kg_005_039,0.0
kg_005_040,0.0,0.0,0.0,0.0,0.0,5,40,kg_005_040,0.0
kg_005_041,0.0,0.0,0.0,0.0,0.0,5,41,kg_005_041,0.0
kg_005_042,0.0,0.0,0.0,0.0,0.0,5,42,kg_005_042,0.0
kg_005_043,0.0,0.0,0.0,0.0,0.0,5,43,kg_005_043,0.0
kg_005_044,0.0,0.0,0.0,0.0,0.0,5,44,kg_005_044,0.0
kg_005_045,0.0,0.0,0.0,0.0,0.0,5,45,kg_005_045,0.0
kg_005_046,0.0,0.0,0.0,0.0,0.0,5,46,kg_005_046,0.0
kg_005_047,0.0,0.0,0.0,0.0,0.0,5,47,kg_005_047,0.0
kg_005_048,0.0,0.0,0.0,0.0,0.0,5,48,kg_005_048,0.0
kg_005_049,0.0,0.0,0.0,0.0,0.0,5,49,kg_005_049,0.0
kg_005_050,0.0,0.0,0.0,0.0,0.0,5,50,kg_005_050,0.0
kg_005_051,0.0,0.0,0.0,0.0,0.0,5,51,kg_005_051,0.0
kg_005_052,0.0,0.0,0.0,0.0,0.0,5,52,kg_005_052,0.0
kg_005_053,0.0,0.0,0.0,0.0,0.0,5,53,kg_005_053,0.0
kg_005_054,0.0,0.0,0.0,0.0,0.0,5,54,kg_005_054,0.0
kg_005_055,0.0,0.0,0.0,0.0,0.0,5,55,kg_005_055,0.0
kg_005_056,0.0,0.0,0.0,0.0,0.0,5,56,kg_005_056,0.0
kg_005_057,0.0,0.0,0.0,0.0,0.0,5,57,kg_005_057,0.0
kg_005_058,0.0,0.0,0.0,0.0,0.0,5,58,kg_005_058,0.0
kg_005_059,0.0,0.0,0.0,0.0,0.0,5,59,kg_005_059,0.0
kg_005_060,0.0,0.0,0.0,0.0,0.0,5,60,kg_005_060,0.0
kg_005_061,0.0,0.0,0.0,0.0,0.0,5,61,kg_005_061,0.0
kg_005_062,0.0,0.0,0.0,0.0,0.0,5,62,kg_005_062,0.0
kg_005_063,0.0,0.0,0.0,0.0,0.0,5,63,kg_005_063,0.0
kg_005_064,0.0,0.0,0.0,0.0,0.0,5,64,kg_005_064,0.0
kg_005_065,0.0,0.0,0.0,0.0,0.0,5,65,kg_005_065,0.0
kg_005_066,0.0,0.0,0.0,0.0,0.0,5,66,kg_005_066,0.0
kg_005_067,0.0,0.0,0.0,0.0,0.0,5,67,kg_005_067,0.0
kg_005_068,0.0,0.0,0.0,0.0,0.0,5,68,kg_005_068,0.0
kg_005_069,0.0,0.0,0.0,0.0,0.0,5,69,kg_005_069,0.0
kg_006_000,0.0,0.0,0.0,0.0,0.0,6,0,kg_006_000,0.0
kg_006_001,0.0,0.0,0.0,0.0,0.0,6,1,kg_006_001,0.0
kg_006_002,0.0,0.0,0.0,0.0,0.0,6,2,kg_006_002,0.0
kg_006_003,0.0,0.0,0.0,0.0,0.0,6,3,kg_006_003,0.0
kg_006_004,0.0,0.0,0.0,0.0,0.0,6,4,kg_006_004,0.0
kg_006_005,0.0,0.0,0.0,0.0,0.0,6,5,kg_006_005,0.0
kg_006_006,0.0,0.0,0.0,0.0,0.0,6,6,kg_006_006,0.0
kg_006_007,0.0,0.0,0.0,0.0,0.0,6,7,kg_006_007,0.0
kg_006_008,0.0,0.0,0.0,0.0,0.0,6,8,kg_006_008,0.0
kg_006_009,0.0,0.0,0.0,0.0,0.0,6,9,kg_006_009,0.0
kg_006_010,0.0,0.0,0.0,0.0,0.0,6,10,kg_006_010,0.0
kg_006_011,0.0,0.0,0.0,0.0,0.0,6,11,kg_006_011,0.0
kg_006_012,0.0,0.0,0.0,0.0,0.0,6,12,kg_006_012,0.0
kg_006_013,0.0,0.0,0.0,0.0,0.0,6,13,kg_006_013,0.0
kg_006_014,0.0,0.0,0.0,0.0,0.0,6,14,kg_006_014,0.0
kg_006_015,0.0,0.0,0.0,0.0,0.0,6,15,kg_006_015,0.0
kg_006_016,0.0,0.0,0.0,0.0,0.0,6,16,kg_006_016,0.0
kg_006_017,0.0,0.0,0.0,0.0,0.0,6,17,kg_006_017,0.0
kg_006_018,0.0,0.0,0.0,0.0,0.0,6,18,kg_006_018,0.0
kg_006_019,0.0,0.0,0.0,0.0,0.0,6,19,kg_006_019,0.0
kg_006_020,0.0,0.0,0.0,0.0,0.0,6,20,kg_006_020,0.0
kg_006_021,0.0,0.0,0.0,0.0,0.0,6,21,kg_006_021,0.0
kg_006_022,0.0,0.0,0.0,0.0,0.0,6,22,kg_006_022,0.0
kg_006_023,0.0,0.0,0.0,0.0,0.0,6,23,kg_006_023,0.0
kg_006_024,0.0,0.0,0.0,0.0,0.0,6,24,kg_006_024,0.0
kg_006_025,0.0,0.0,0.0,0.0,0.0,6,25,kg_006_025,0.0
kg_006_026,0.0,0.0,0.0,0.0,0.0,6,26,kg_006_026,0.0
kg_006_027,0.0,0.0,0.0,0.0,0.0,6,27,kg_006_027,0.0
kg_006_028,0.0,0.0,0.0,0.0,0.0,6,28,kg_006_028,0.0
kg_006_029,0.0,0.0,0.0,0.0,0.0,6,29,kg_006_029,0.2673039
kg_006_030,0.0,0.0,0.0,0.0,0.0,6,30,kg_006_030,3.682719
kg_006_031,0.0,0.0,0.0,0.0,0.0,6,31,kg_006_031,2.476951
kg_006_032,0.0,0.0,0.0,0.0,0.0,6,32,kg_006_032,0.7124204
kg_006_033,0.0,0.0,0.0,0.0,0.0,6,33,kg_006_033,0.8482174
kg_006_034,0.0,0.0,0.0,0.0,0.0,6,34,kg_006_034,0.7035921
kg_006_035,0.0,0.0,0.0,0.0,0.0,6,35,kg_006_035,0.2670643
kg_006_036,0.0,0.0,0.0,0.0,0.0,6,36,kg_006_036,0.0
kg_006_037,0.0,0.0,0.0,0.0,0.0,6,37,kg_006_037,0.0
kg_006_038,0.0,0.0,0.0,0.0,0.0,6,38,kg_006_038,0.0
kg_006_039,0.0,0.0,0.0,0.0,0.0,6,39,kg_006_039,0.0
kg_006_040,0.0,0.0,0.0,0.0,0.0,6,40,kg_006_040,0.0
kg_006_041,0.0,0.0,0.0,0.0,0.0,6,41,kg_006_041,0.0
kg_006_042,0.0,0.0,0.0,0.0,0.0,6,42,kg_006_042,0.0
kg_006_043,0.0,0.0,0.0,0.0,0.0,6,43,kg_006_043,0.0
kg_006_044,0.0,0.0,0.0,0.0,0.0,6,44,kg_006_044,0.0
kg_006_045,0.0,0.0,0.0,0.0,0.0,6,45,kg_006_045,0.0
kg_006_046,0.0,0.0,0.0,0.0,0.0,6,46,kg_006_046,0.0
kg_006_047,0.0,0.0,0.0,0.0,0.0,6,47,kg_006_047,0.0
kg_006_048,0.0,0.0,0.0,0.0,0.0,6,48,kg_006_048,0.0
kg_006_049,0.0,0.0,0.0,0.0,0.0,6,49,kg_006_049,0.0
kg_006_050,0.0,0.0,0.0,0.0,0.0,6,50,kg_006_050,0.0
kg_006_051,0.0,0.0,0.0,0.0,0.0,6,51,kg_006_051,0.0
kg_006_052,0.0,0.0,0.0,0.0,0.0,6,52,kg_006_052,0.0
kg_006_053,0.0,0.0,0.0,0.0,0.0,6,53,kg_006_053,0.0
kg_006_054,0.0,0.0,0.0,0.0,0.0,6,54,kg_006_054,0.0
kg_006_055,0.0,0.0,0.0,0.0,0.0,6,55,kg_006_055,0.0
kg_006_056,0.0,0.0,0.0,0.0,0.0,6,56,kg_006_056,0.0
kg_006_057,0.0,0.0,0.0,0.0,0.0,6,57,kg_006_057,0.0
kg_006_058,0.0,0.0,0.0,0.0,0.0,6,58,kg_006_058,0.0
kg_006_059,0.0,0.0,0.0,0.0,0.0,6,59,kg_006_059,0.0
kg_006_060,0.0,0.0,0.0,0.0,0.0,6,60,kg_006_060,0.0
kg_006_061,0.0,0.0,0.0,0.0,0.0,6,61,kg_006_061,0.0
kg_006_062,0.0,0.0,0.0,0.0,0.0,6,62,kg_006_062,0.0
kg_006_063,0.0,0.0,0.0,0.0,0.0,6,63,kg_006_063,0.0
kg_006_064,0.0,0.0,0.0,0.0,0.0,6,64,kg_006_064,0.0
kg_006_065,0.0,0.0,0.0,0.0,0.0,6,65,kg_006_065,0.0
kg_006_066,0.0,0.0,0.0,0.0,0.0,6,66,kg_006_066,0.0
kg_006_067,0.0,0.0,0.0,0.0,0.0,6,67,kg_006_067,0.0
kg_006_068,0.0,0.0,0.0,0.0,0.0,6,68,kg_006_068,0.0
kg_006_069,0.0,0.0,0.0,0.0,0.0,6,69,kg_006_069,0.0
kg_007_000,0.0,0.0,0.0,0.0,0.0,7,0,kg_007_000,0.0
kg_007_001,0.0,0.0,0.0,0.0,0.0,7,1,kg_007_001,0.0
kg_007_002,0.0,0.0,0.0,0.0,0.0,7,2,kg_007_002,0.0
kg_007_003,0.0,0.0,0.0,0.0,0.0,7,3,kg_007_003,0.0
kg_007_004,0.0,0.0,0.0,0.0,0.0,7,4,kg_007_004,0.0
kg_007_005,0.0,0.0,0.0,0.0,0.0,7,5,kg_007_005,0.0
kg_007_006,0.0,0.0,0.0,0.0,0.0,7,6,kg_007_006,0.0
kg_007_007,0.0,0.0,0.0,0.0,0.0,7,7,kg_007_007,0.0
kg_007_008,0.0,0.0,0.0,0.0,0.0,7,8,kg_007_008,0.0
kg_007_009,0.0,0.0,0.0,0.0,0.0,7,9,kg_007_009,0.0
kg_007_010,0.0,0.0,0.0,0.0,0.0,7,10,kg_007_010,0.0
kg_007_011,0.0,0.0,0.0,0.0,0.0,7,11,kg_007_011,0.0
kg_007_012,0.0,0.0,0.0,0.0,0.0,7,12,kg_007_012,0.0
kg_007_013,0.0,0.0,0.0,0.0,0.0,7,13,kg_007_013,0.0
kg_007_014,0.0,0.0,0.0,0.0,0.0,7,14,kg_007_014,0.0
kg_007_015,0.0,0.0,0.0,0.0,0.0,7,15,kg_007_015,0.0
kg_007_016,0.0,0.0,0.0,0.0,0.0,7,16,kg_007_016,0.0
kg_007_017,0.0,0.0,0.0,0.0,0.0,7,17,kg_007_017,0.0
kg_007_018,0.0,0.0,0.0,0.0,0.0,7,18,kg_007_018,0.0
kg_007_019,0.0,0.0,0.0,0.0,0.0,7,19,kg_007_019,0.0
kg_007_020,0.0,0.0,0.0,0.0,0.0,7,20,kg_007_020,0.0
kg_007_021,0.0,0.0,0.0,0.0,0.0,7,21,kg_007_021,0.0
kg_007_022,0.0,0.0,0.0,0.0,0.0,7,22,kg_007_022,0.0
kg_007_023,0.0,0.0,0.0,0.0,0.0,7,23,kg_007_023,0.001852317
kg_007_024,0.0,0.0,0.0,0.0,0.0,7,24,kg_007_024,0.06386083
kg_007_025,0.0,0.0,0.0,0.0,0.0,7,25,kg_007_025,0.0
kg_007_026,0.0,0.0,0.0,0.0,0.0,7,26,kg_007_026,0.0
kg_007_027,0.0,0.0,0.0,0.0,0.0,7,27,kg_007_027,0.0
kg_007_028,0.0,0.0,0.0,0.0,0.0,7,28,kg_007_028,0.1000192
kg_007_029,0.0,0.0,0.0,0.0,0.0,7,29,kg_007_029,3.060393
kg_007_030,0.0,0.0,0.0,0.0,0.3497338119,7,30,kg_007_030,4.098069
kg_007_031,0.0,0.0011887721,0.0,0.0,0.2919540629,7,31,kg_007_031,2.154623
kg_007_032,0.0,0.3522192921,0.0,0.0,0.0190403271,7,32,kg_007_032,0.8538587
kg_007_033,0.0,0.0575242373,0.0,0.0,0.0,7,33,kg_007_033,0.8129793
kg_007_034,0.0,0.0,0.0,0.0,0.0,7,34,kg_007_034,0.8238686
kg_007_035,0.0,0.0,0.0,0.0,0.0,7,35,kg_007_035,0.5600178
kg_007_036,0.0,0.0,0.0,0.0,0.0,7,36,kg_007_036,0.001289681
kg_007_037,0.0,0.0,0.0,0.0,0.0,7,37,kg_007_037,0.0
kg_007_038,0.0,0.0,0.0,0.0,0.0,7,38,kg_007_038,0.0
kg_007_039,0.0,0.0,0.0,0.0,0.0,7,39,kg_007_039,0.0
kg_007_040,0.0,0.0,0.0,0.0,0.0,7,40,kg_007_040,0.0
kg_007_041,0.0,0.0,0.0,0.0,0.0,7,41,kg_007_041,0.0
kg_007_042,0.0,0.0,0.0,0.0,0.0,7,42,kg_007_042,0.0
kg_007_043,0.0,0.0,0.0,0.0,0.0,7,43,kg_007_043,0.0
kg_007_044,0.0,0.0,0.0,0.0,0.0,7,44,kg_007_044,0.0
kg_007_045,0.0,0.0,0.0,0.0,0.0,7,45,kg_007_045,0.0
kg_007_046,0.0,0.0,0.0,0.0,0.0,7,46,kg_007_046,0.0
kg_007_047,0.0,0.0,0.0,0.0,0.0,7,47,kg_007_047,0.0
kg_007_048,0.0,0.0,0.0,0.0,0.0,7,48,kg_007_048,0.0
kg_007_049,0.0,0.0,0.0,0.0,0.0,7,49,kg_007_049,0.0
kg_007_050,0.0,0.0,0.0,0.0,0.0,7,50,kg_007_050,0.0
kg_007_051,0.0,0.0,0.0,0.0,0.0,7,51,kg_007_051,0.0
kg_007_052,0.0,0.0,0.0,0.0,0.0,7,52,kg_007_052,0.0
kg_007_053,0.0,0.0,0.0,0.0,0.0,7,53,kg_007_053,0.0
kg_007_054,0.0,0.0,0.0,0.0,0.0,7,54,kg_007_054,0.0
kg_007_055,0.0,0.0,0.0,0.0,0.0,7,55,kg_007_055,0.0
kg_007_056,0.0,0.0,0.0,0.0,0.0,7,56,kg_007_056,0.0
kg_007_057,0.0,0.0,0.0,0.0,0.0,7,57,kg_007_057,0.0
kg_007_058,0.0,0.0,0.0,0.0,0.0,7,58,kg_007_058,0.0
kg_007_059,0.0,0.0,0.0,0.0,0.0,7,59,kg_007_059,0.0
kg_007_060,0.0,0.0,0.0,0.0,0.0,7,60,kg_007_060,0.0
kg_007_061,0.0,0.0,0.0,0.0,0.0,7,61,kg_007_061,0.0
kg_007_062,0.0,0.0,0.0,0.0,0.0,7,62,kg_007_062,0.0
kg_007_063,0.0,0.0,0.0,0.0,0.0,7,63,kg_007_063,0.0
kg_007_064,0.0,0.0,0.0,0.0,0.0,7,64,kg_007_064,0.0
kg_007_065,0.0,0.0,0.0,0.0,0.0,7,65,kg_007_065,0.0
kg_007_066,0.0,0.0,0.0,0.0,0.0,7,66,kg_007_066,0.0
kg_007_067,0.0,0.0,0.0,0.0,0.0,7,67,kg_007_067,0.0
kg_007_068,0.0,0.0,0.0,0.0,0.0,7,68,kg_007_068,0.0
kg_007_069,0.0,0.0,0.0,0.0,0.0,7,69,kg_007_069,0.0
kg_008_000,0.0,0.0,0.0,0.0,0.0,8,0,kg_008_000,0.0
kg_008_001,0.0,0.0,0.0,0.0,0.0,8,1,kg_008_001,0.0
kg_008_002,0.0,0.0,0.0,0.0,0.0,8,2,kg_008_002,0.0
kg_008_003,0.0,0.0,0.0,0.0,0.0,8,3,kg_008_003,0.0
kg_008_004,0.0,0.0,0.0,0.0,0.0,8,4,kg_008_004,0.0
kg_008_005,0.0,0.0,0.0,0.0,0.0,8,5,kg_008_005,0.0
kg_008_006,0.0,0.0,0.0,0.0,0.0,8,6,kg_008_006,0.0
kg_008_007,0.0,0.0,0.0,0.0,0.0,8,7,kg_008_007,0.0
kg_008_008,0.0,0.0,0.0,0.0,0.0,8,8,kg_008_008,0.0
kg_008_009,0.0,0.0,0.0,0.0,0.0,8,9,kg_008_009,0.0
kg_008_010,0.0,0.0,0.0,0.0,0.0,8,10,kg_008_010,0.0
kg_008_011,0.0,0.0,0.0,0.0,0.0,8,11,kg_008_011,0.0
kg_008_012,0.0,0.0,0.0,0.0,0.0,8,12,kg_008_012,0.0
kg_008_013,0.0,0.0,0.0,0.0,0.0,8,13,kg_008_013,0.0
kg_008_014,0.0,0.0,0.0,0.0,0.0,8,14,kg_008_014,0.0
kg_008_015,0.0,0.0,0.0,0.0,0.0,8,15,kg_008_015,0.0
kg_008_016,0.0,0.0,0.0,0.0,0.0,8,16,kg_008_016,0.0
kg_008_017,0.0,0.0,0.0,0.0,0.0,8,17,kg_008_017,0.0
kg_008_018,0.0,0.0,0.0,0.0,0.0,8,18,kg_008_018,0.0
kg_008_019,0.0,0.0,0.0,0.0,0.0,8,19,kg_008_019,0.0
kg_008_020,0.0,0.0,0.0,0.0,0.0,8,20,kg_008_020,0.0
kg_008_021,0.0,0.0,0.0,0.0,0.0,8,21,kg_008_021,0.0
kg_008_022,0.152502176,0.0,0.0,0.0,0.0,8,22,kg_008_022,0.9680472
kg_008_023,0.0392708882,0.0,0.0,0.0,0.0,8,23,kg_008_023,0.5195486
kg_008_024,0.0,0.0,0.0,0.0,0.0,8,24,kg_008_024,1.299114
kg_008_025,0.0,0.0,0.0,0.0,0.1231019361,8,25,kg_008_025,1.27478
kg_008_026,0.0,0.0,0.0,0.0,0.3759043369,8,26,kg_008_026,2.935183
kg_008_027,0.0,0.0,0.0,0.0,0.2578181635,8,27,kg_008_027,2.421327
kg_008_028,0.0,0.0051297786,0.0,0.0,0.0942257749,8,28,kg_008_028,1.032991
kg_008_029,0.0,0.0576562685,0.0,0.0,0.0326437785,8,29,kg_008_029,1.15622
kg_008_030,0.0,0.1615021138,0.0,0.0,0.2594160646,8,30,kg_008_030,1.528868
kg_008_031,0.0,0.1580351797,0.0,0.0,0.7686709286,8,31,kg_008_031,2.953816
kg_008_032,0.0,0.9999994599,0.0,0.0,5.401e-07,8,32,kg_008_032,0.8239007
kg_008_033,0.0,0.7622213221,0.0,0.0,0.0,8,33,kg_008_033,0.8238861
kg_008_034,0.0,0.0398761864,0.0,0.0,0.0,8,34,kg_008_034,0.8238495
kg_008_035,0.0,0.0,0.0,0.0,0.0,8,35,kg_008_035,0.8044308
kg_008_036,0.0,0.0,0.0,0.0,0.0,8,36,kg_008_036,0.03194224
kg_008_037,0.0,0.0,0.0,0.0,0.0,8,37,kg_008_037,0.0
kg_008_038,0.0,0.0,0.0,0.0,0.0,8,38,kg_008_038,0.0
kg_008_039,0.0,0.0,0.0,0.0,0.0,8,39,kg_008_039,0.0
kg_008_040,0.0,0.0,0.0,0.0,0.0,8,40,kg_008_040,0.0
kg_008_041,0.0,0.0,0.0,0.0,0.0,8,41,kg_008_041,0.0
kg_008_042,0.0,0.0,0.0,0.0,0.0,8,42,kg_008_042,0.0
kg_008_043,0.0,0.0,0.0,0.0,0.0,8,43,kg_008_043,0.0
kg_008_044,0.0,0.0,0.0,0.0,0.0,8,44,kg_008_044,0.0
kg_008_045,0.0,0.0,0.0,0.0,0.0,8,45,kg_008_045,0.0
kg_008_046,0.0,0.0,0.0,0.0,0.0,8,46,kg_008_046,0.0
kg_008_047,0.0,0.0,0.0,0.0,0.0,8,47,kg_008_047,0.0
kg_008_048,0.0,0.0,0.0,0.0,0.0,8,48,kg_008_048,0.0
kg_008_049,0.0,0.0,0.0,0.0,0.0,8,49,kg_008_049,0.0
kg_008_050,0.0,0.0,0.0,0.0,0.0,8,50,kg_008_050,0.0
kg_008_051,0.0,0.0,0.0,0.0,0.0,8,51,kg_008_051,0.0
kg_008_052,0.0,0.0,0.0,0.0,0.0,8,52,kg_008_052,0.0
kg_008_053,0.0,0.0,0.0,0.0,0.0,8,53,kg_008_053,0.0
kg_008_054,0.0,0.0,0.0,0.0,0.0,8,54,kg_008_054,0.0
kg_008_055,0.0,0.0,0.0,0.0,0.0,8,55,kg_008_055,0.0
kg_008_056,0.0,0.0,0.0,0.0,0.0,8,56,kg_008_056,0.0
kg_008_057,0.0,0.0,0.0,0.0,0.0,8,57,kg_008_057,0.0
kg_008_058,0.0,0.0,0.0,0.0,0.0,8,58,kg_008_058,0.0
kg_008_059,0.0,0.0,0.0,0.0,0.0,8,59,kg_008_059,0.0
kg_008_060,0.0,0.0,0.0,0.0,0.0,8,60,kg_008_060,0.0
kg_008_061,0.0,0.0,0.0,0.0,0.0,8,61,kg_008_061,0.0
kg_008_062,0.0,0.0,0.0,0.0,0.0,8,62,kg_008_062,0.0
kg_008_063,0.0,0.0,0.0,0.0,0.0,8,63,kg_008_063,0.0
kg_008_064,0.0,0.0,0.0,0.0,0.0,8,64,kg_008_064,0.0
kg_008_065,0.0,0.0,0.0,0.0,0.0,8,65,kg_008_065,0.0
kg_008_066,0.0,0.0,0.0,0.0,0.0,8,66,kg_008_066,0.0
kg_008_067,0.0,0.0,0.0,0.0,0.0,8,67,kg_008_067,0.0
kg_008_068,0.0,0.0,0.0,0.0,0.0,8,68,kg_008_068,0.0
kg_008_069,0.0,0.0,0.0,0.0,0.0,8,69,kg_008_069,0.0
kg_009_000,0.0,0.0,0.0,0.0,0.0,9,0,kg_009_000,0.0
kg_009_001,0.0,0.0,0.0,0.0,0.0,9,1,kg_009_001,0.0
kg_009_002,0.0,0.0,0.0,0.0,0.0,9,2,kg_009_002,0.0
kg_009_003,0.0,0.0,0.0,0.0,0.0,9,3,kg_009_003,0.0
kg_009_004,0.0,0.0,0.0,0.0,0.0,9,4,kg_009_004,0.0
kg_009_005,0.0,0.0,0.0,0.0,0.0,9,5,kg_009_005,0.0
kg_009_006,0.0,0.0,0.0,0.0,0.0,9,6,kg_009_006,0.0
kg_009_007,0.0,0.0,0.0,0.0,0.0,9,7,kg_009_007,0.0
kg_009_008,0.0,0.0,0.0,0.0,0.0,9,8,kg_009_008,0.0
kg_009_009,0.0,0.0,0.0,0.0,0.0,9,9,kg_009_009,0.0
kg_009_010,0.0,0.0,0.0,0.0,0.0,9,10,kg_009_010,0.0
kg_009_011,0.0,0.0,0.0,0.0,0.0,9,11,kg_009_011,0.0
kg_009_012,0.0,0.0,0.0,0.0,0.0,9,12,kg_009_012,0.0
kg_009_013,0.0,0.0,0.0,0.0,0.0,9,13,kg_009_013,0.0
kg_009_014,0.0,0.0,0.0,0.0,0.0,9,14,kg_009_014,0.0
kg_009_015,0.0,0.0,0.0,0.0,0.0,9,15,kg_009_015,0.0
kg_009_016,0.0,0.0,0.0,0.0,0.0,9,16,kg_009_016,0.0
kg_009_017,0.0,0.0,0.0,0.0,0.0,9,17,kg_009_017,0.0
kg_009_018,0.0,0.0,0.0,0.0,0.0,9,18,kg_009_018,0.0
kg_009_019,0.0,0.0,0.0,0.0,0.0,9,19,kg_009_019,0.0
kg_009_020,0.0,0.0,0.0,0.0,0.0,9,20,kg_009_020,0.0
kg_009_021,0.186900287,0.0,0.0,0.0,0.0,9,21,kg_009_021,1.199252
kg_009_022,0.9219775519,0.0,0.0,0.0,0.0062520812,9,22,kg_009_022,4.766673
kg_009_023,0.4011598959,0.0,0.0,0.0,0.4022593485,9,23,kg_009_023,4.144238
kg_009_024,0.044477549,0.0,0.0,0.0,0.00034771,9,24,kg_009_024,2.025316
kg_009_025,0.0947588385,0.0,0.0,0.0,0.3203466557,9,25,kg_009_025,2.130753
kg_009_026,0.0,0.0,0.0,0.0,0.9903137997,9,26,kg_009_026,7.822859
kg_009_027,0.1437267625,0.0,0.0,0.0,0.5697437767,9,27,kg_009_027,7.539431
kg_009_028,0.1140933876,0.1495357082,0.0,0.0,0.4163334251,9,28,kg_009_028,2.482212
kg_009_029,0.0023184415,0.8081218401,0.0,0.0,0.0023184415,9,29,kg_009_029,1.05979
