obsnme,obsval
sfrc454_1_03650.00,0.0010388987108091022
sfrc455_1_03650.00,0.0010751965194962091
sfrc456_1_03650.00,0.0011405604702931017
sfrc457_1_03650.00,0.0011614143719642551
sfrc458_1_03650.00,0.001232797273540511
sfrc459_1_03650.00,0.0012686412199573154
sfrc460_1_03650.00,0.001291172649935442
sfrc461_1_03650.00,0.0013298167373659785
sfrc462_1_03650.00,0.001293560788025881
sfrc463_1_03650.00,0.001312805699482936
sfrc464_1_03650.00,0.0015839615861939153
sfrc465_1_03650.00,0.0014733174510327685
sfrc466_1_03650.00,0.0011623917138493928
sfrc467_1_03650.00,0.0009608641735193901
sfrc468_1_03650.00,0.0009355417390425241
sfrc469_1_03650.00,0.0
sfrc470_1_03650.00,0.0
sfrc471_1_03650.00,0.0
sfrc472_1_03650.00,2.4698344921807936e-05
sfrc473_1_03650.00,2.845577813821333e-05
sfrc474_1_03650.00,9.200115894794778e-05
sfrc475_1_03650.00,0.0001172941818012968
sfrc476_1_03650.00,0.00015772033269071558
sfrc477_1_03650.00,0.00017600198367996993
sfrc478_1_03650.00,7.744818522723438e-05
sfrc479_1_03650.00,0.0001875799292455029
sfrc480_1_03650.00,0.0002287700142445158
sfrc481_1_03650.00,0.00029315787217539267
sfrc482_1_03650.00,0.00030886067781430294
sfrc483_1_03650.00,0.00040181086512387754
sfrc484_1_03650.00,0.0004214186653292562
sfrc485_1_03650.00,0.00043658641802419055
sfrc486_1_03650.00,0.0005038930591299731
sfrc487_1_03650.00,0.0006333005094145746
sfrc488_1_03650.00,0.0007207549229900365
sfrc489_1_03650.00,0.000821454797861689
sfrc490_1_03650.00,0.0008502817313423868
sfrc491_1_03650.00,0.0008784530394615581
sfrc492_1_03650.00,0.0008744760352793179
sfrc493_1_03650.00,0.0008035115830885737
sfrc494_1_03650.00,0.0007336583168211126
sfrc495_1_03650.00,0.0007086289269136764
sfrc496_1_03650.00,0.0006077205172804989
sfrc497_1_03650.00,0.0005730517906036226
sfrc498_1_03650.00,0.0005597705592367494
sfrc499_1_03650.00,2.511950255393866e-06
sfrc500_1_03650.00,2.3490569386364893e-06
sfrc501_1_03650.00,2.0870798323921098e-06
sfrc502_1_03650.00,2.1162220133752933e-05
sfrc503_1_03650.00,3.233232380043134e-05
sfrc504_1_03650.00,0.00016090848288216852
sfrc505_1_03650.00,0.00017129884601130044
sfrc506_1_03650.00,0.0001806305215877671
sfrc507_1_03650.00,0.00022157119283520594
sfrc508_1_03650.00,0.00024949426729695655
sfrc509_1_03650.00,0.00030093081916563217
sfrc510_1_03650.00,0.00034391906387392176
sfrc511_1_03650.00,0.0003903201589370338
sfrc512_1_03650.00,0.0004044079074923857
sfrc513_1_03650.00,4.548578629959944e-06
sfrc514_1_03650.00,1.3967027332024009e-05
sfrc515_1_03650.00,1.4670179946297023e-05
sfrc516_1_03650.00,4.367160851618191e-05
sfrc517_1_03650.00,4.745141053580422e-05
sfrc518_1_03650.00,4.8109402860701195e-05
sfrc519_1_03650.00,7.651017687441069e-05
sfrc520_1_03650.00,7.759593928789402e-05
sfrc521_1_03650.00,8.009894315226468e-05
sfrc522_1_03650.00,9.17559524382016e-05
sfrc523_1_03650.00,9.507007782740222e-05
sfrc524_1_03650.00,0.0002816470801130401
sfrc525_1_03650.00,0.000303856450894908
sfrc526_1_03650.00,0.0003064025653179404
sfrc527_1_03650.00,0.000326270870934169
sfrc528_1_03650.00,0.0003444823298270395
sfrc529_1_03650.00,0.00035291613194903394
sfrc530_1_03650.00,0.00035591351431016815
sfrc531_1_03650.00,0.0003608856942615663
sfrc532_1_03650.00,0.00038231514939576175
sfrc533_1_03650.00,0.0004356435802938833
sfrc534_1_03650.00,0.0004737267870108529
sfrc535_1_03650.00,0.00048026539679108156
sfrc536_1_03650.00,0.00047208151845326866
sfrc537_1_03650.00,0.0004811097535692283
sfrc538_1_03650.00,0.00041299332124793007
sfrc539_1_03650.00,0.0004169981287436727
sfrc540_1_03650.00,0.00037349478627246926
sfrc541_1_03650.00,0.00037004205637062535
sfrc542_1_03650.00,0.0003657728205229374
sfrc543_1_03650.00,0.0003144902892931884
sfrc544_1_03650.00,0.0002737031726333375
sfrc545_1_03650.00,0.000269638916195731
sfrc546_1_03650.00,0.0002595673159142623
sfrc547_1_03650.00,0.0
sfrc548_1_03650.00,0.0
sfrc549_1_03650.00,0.0
sfrc550_1_03650.00,0.00023771898915205813
sfrc551_1_03650.00,0.0006806088008300377
sfrc552_1_03650.00,0.0009275588527447148
sfrc553_1_03650.00,0.0010483888409077093
sfrc554_1_03650.00,0.0011497153482076094
sfrc555_1_03650.00,0.001153764860598462
sfrc556_1_03650.00,0.0009849116850068457
sfrc557_1_03650.00,0.000983414543285318
sfrc558_1_03650.00,0.0007939677610086634
sfrc559_1_03650.00,0.0007118245273813636
sfrc560_1_03650.00,1.8196948488049295e-05
sfrc561_1_03650.00,2.1990827322965135e-05
sfrc562_1_03650.00,2.1659023073196298e-05
sfrc563_1_03650.00,2.9255452350430666e-05
sfrc564_1_03650.00,3.09918578971668e-05
sfrc565_1_03650.00,3.2299412205968845e-05
sfrc566_1_03650.00,8.572977790077799e-05
sfrc567_1_03650.00,0.00012248500147103377
sfrc568_1_03650.00,0.0
sfrc569_1_03650.00,0.0
sfrc570_1_03650.00,0.0
sfrc571_1_03650.00,0.0
sfrc572_1_03650.00,0.0
sfrc573_1_03650.00,0.0
sfrc574_1_03650.00,0.0
sfrc575_1_03650.00,0.0
sfrc576_1_03650.00,0.0
sfrc577_1_03650.00,5.710976556405756e-05
sfrc578_1_03650.00,0.00017242679675012068
sfrc579_1_03650.00,0.0002680141653252078
sfrc580_1_03650.00,8.208401887397965e-05
sfrc581_1_03650.00,0.0002912162734185622
sfrc582_1_03650.00,0.00031177160415229836
sfrc583_1_03650.00,1.7556924077632718e-05
sfrc584_1_03650.00,0.00013301444712344334
sfrc585_1_03650.00,0.0002718781795590843
sfrc586_1_03650.00,9.27325022637662e-05
sfrc587_1_03650.00,0.0001778358868826817
sfrc588_1_03650.00,0.00026289301980989986
sfrc589_1_03650.00,0.00031093230558031505
sfrc590_1_03650.00,0.0003796821604752911
sfrc591_1_03650.00,4.488091247467134e-05
sfrc592_1_03650.00,0.00020475961285601517
sfrc593_1_03650.00,0.0001690218211042786
sfrc594_1_03650.00,0.00016594271770035277
sfrc595_1_03650.00,0.00017484304339832998
sfrc596_1_03650.00,0.00029363368054494474
sfrc597_1_03650.00,0.00041439297133063195
sfrc598_1_03650.00,0.0004871683666597076
sfrc599_1_03650.00,0.00010881967487572352
sfrc600_1_03650.00,0.00016007461089964385
sfrc601_1_03650.00,2.2559358073029583e-05
sfrc602_1_03650.00,2.4930826962857608e-05
sfrc603_1_03650.00,2.854400551110467e-05
sfrc604_1_03650.00,4.217192667290893e-05
sfrc605_1_03650.00,4.662512502289122e-05
sfrc606_1_03650.00,6.966810761956247e-05
sfrc607_1_03650.00,0.0002562519933435806
sfrc608_1_03650.00,3.40272162589421e-06
sfrc609_1_03650.00,4.342363836410034e-06
sfrc610_1_03650.00,0.00021391645338639812
sfrc611_1_03650.00,0.00034825979997671753
sfrc612_1_03650.00,0.0
sfrc613_1_03650.00,6.15398420910241e-06
sfrc614_1_03650.00,8.539573366606566e-06
sfrc615_1_03650.00,0.00025480727054517135
sfrc616_1_03650.00,0.000259527343780775
sfrc617_1_03650.00,6.523645763446603e-05
sfrc618_1_03650.00,0.00016793588359791163
sfrc619_1_03650.00,0.0007227430540296647
sfrc620_1_03650.00,0.0007190223381361044
sfrc621_1_03650.00,6.582943608282982e-05
sfrc622_1_03650.00,0.00016003629311760184
sfrc623_1_03650.00,0.00016110351899020368
sfrc624_1_03650.00,0.0
sfrc625_1_03650.00,0.0
sfrc626_1_03650.00,0.0
sfrc627_1_03650.00,4.8527586982467594e-05
sfrc628_1_03650.00,0.00012245880073481584
sfrc629_1_03650.00,0.00019467689916352523
sfrc630_1_03650.00,0.00026686539750530463
sfrc631_1_03650.00,0.0002811077476323835
sfrc632_1_03650.00,0.0003674283250833814
sfrc633_1_03650.00,0.00038272316283351725
sfrc634_1_03650.00,0.00044926898876961014
sfrc635_1_03650.00,0.0004779527792581126
sfrc636_1_03650.00,0.0004909017393810912
sfrc637_1_03650.00,9.910676610073389e-05
sfrc638_1_03650.00,9.665154158418141e-05
sfrc639_1_03650.00,0.00011096541178018085
sfrc640_1_03650.00,0.00011121996137700469
sfrc641_1_03650.00,9.456495689234296e-05
sfrc642_1_03650.00,0.00010561169510824894
sfrc643_1_03650.00,0.0003288479771725288
sfrc644_1_03650.00,0.00034459132421700144
sfrc645_1_03650.00,0.00039809848134197127
sfrc646_1_03650.00,6.5623860844027735e-06
sfrc647_1_03650.00,6.9775489919576445e-06
sfrc648_1_03650.00,2.699355423731485e-05
sfrc649_1_03650.00,3.875434424276222e-05
sfrc650_1_03650.00,5.416374549596122e-05
sfrc651_1_03650.00,7.600302360439464e-05
sfrc652_1_03650.00,7.52009252143219e-05
sfrc653_1_03650.00,7.641157185936589e-05
sfrc654_1_03650.00,8.101055774217528e-05
sfrc655_1_03650.00,0.0
sfrc656_1_03650.00,0.0
sfrc657_1_03650.00,0.0
sfrc658_1_03650.00,0.0
sfrc659_1_03650.00,8.368097248141987e-06
sfrc660_1_03650.00,8.524928765563658e-06
sfrc661_1_03650.00,8.701105287938766e-06
sfrc662_1_03650.00,9.834367845317682e-06
sfrc663_1_03650.00,1.1200130457958944e-05
sfrc664_1_03650.00,1.2747460462328528e-05
sfrc665_1_03650.00,1.348929723535687e-05
sfrc666_1_03650.00,3.342140412061338e-05
sfrc667_1_03650.00,6.280758300379758e-05
sfrc668_1_03650.00,0.0
sfrc669_1_03650.00,0.0
sfrc670_1_03650.00,0.0
sfrc671_1_03650.00,0.0
sfrc672_1_03650.00,0.0
sfrc673_1_03650.00,0.0
sfrc674_1_03650.00,0.0
sfrc675_1_03650.00,0.0
sfrc676_1_03650.00,0.0
sfrc677_1_03650.00,0.0
sfrc678_1_03650.00,2.431346711220532e-05
sfrc679_1_03650.00,1.937444633392888e-05
sfrc680_1_03650.00,3.4001855146917906e-05
sfrc681_1_03650.00,4.27193347899604e-05
sfrc682_1_03650.00,5.232195543175897e-05
sfrc683_1_03650.00,6.490195247003842e-05
sfrc684_1_03650.00,6.828094002618675e-05
sfrc685_1_03650.00,7.108596081050386e-05
sfrc686_1_03650.00,7.184133696401322e-05
sfrc687_1_03650.00,7.499918112299817e-05
sfrc688_1_03650.00,7.520645098454003e-05
sfrc689_1_03650.00,7.709073032738324e-05
sfrc690_1_03650.00,8.643628285401043e-05
sfrc691_1_03650.00,9.982122864733694e-05
sfrc692_1_03650.00,0.00010272171112852393
sfrc693_1_03650.00,0.0001261007044226873
sfrc694_1_03650.00,0.00013206396522573275
sfrc695_1_03650.00,0.00015399458295726055
sfrc696_1_03650.00,0.00017173004542497548
sfrc697_1_03650.00,0.0001980050208599432
sfrc698_1_03650.00,0.0
sfrc699_1_03650.00,0.0
sfrc700_1_03650.00,0.0
sfrc701_1_03650.00,0.0
sfrc702_1_03650.00,0.0
sfrc703_1_03650.00,0.0
sfrc704_1_03650.00,0.0
sfrc705_1_03650.00,5.840981292461853e-05
sfrc706_1_03650.00,0.00021177176382357807
sfrc707_1_03650.00,0.0002971217030925425
sfrc708_1_03650.00,0.0
sfrc709_1_03650.00,0.0
sfrc710_1_03650.00,0.0
sfrc711_1_03650.00,0.0
sfrc712_1_03650.00,0.0
sfrc713_1_03650.00,2.994962788491768e-06
sfrc714_1_03650.00,3.509067469421168e-06
sfrc715_1_03650.00,7.995804017473315e-06
sfrc716_1_03650.00,0.0
sfrc717_1_03650.00,0.0
sfrc718_1_03650.00,0.0
sfrc719_1_03650.00,0.0
sfrc720_1_03650.00,0.0
sfrc721_1_03650.00,0.0
sfrc722_1_03650.00,0.0
sfrc723_1_03650.00,0.0
sfrc724_1_03650.00,0.0
sfrc725_1_03650.00,0.0
sfrc726_1_03650.00,0.0
sfrc727_1_03650.00,8.47940780970233e-06
sfrc728_1_03650.00,5.633744921273425e-05
sfrc729_1_03650.00,0.00013319391433750784
sfrc730_1_03650.00,0.0001472047358679273
sfrc731_1_03650.00,0.0001530735532217845
sfrc732_1_03650.00,0.00015850669251045327
sfrc733_1_03650.00,0.00017778922388724325
sfrc734_1_03650.00,0.00019343483420975532
sfrc735_1_03650.00,0.0002165969516906852
sfrc736_1_03650.00,0.0003109679230643084
sfrc737_1_03650.00,0.00038327943851074756
sfrc738_1_03650.00,0.00044270457581449643
sfrc739_1_03650.00,0.0
sfrc740_1_03650.00,0.0
sfrc741_1_03650.00,0.0
sfrc742_1_03650.00,0.0
sfrc743_1_03650.00,2.1422127835561377e-08
sfrc744_1_03650.00,1.9930132406036402e-07
sfrc745_1_03650.00,6.44233694195721e-06
sfrc746_1_03650.00,0.0
sfrc747_1_03650.00,0.0
sfrc748_1_03650.00,0.0
sfrc749_1_03650.00,0.0
sfrc750_1_03650.00,0.0
sfrc751_1_03650.00,0.0
sfrc752_1_03650.00,0.0
sfrc753_1_03650.00,0.0
sfrc754_1_03650.00,0.0
sfrc755_1_03650.00,0.0
sfrc756_1_03650.00,0.0
sfrc757_1_03650.00,2.0844777570700847e-05
sfrc758_1_03650.00,0.0
sfrc759_1_03650.00,0.0
sfrc760_1_03650.00,0.0
sfrc761_1_03650.00,0.0
sfrc762_1_03650.00,0.0
sfrc763_1_03650.00,0.0
sfrc764_1_03650.00,0.0
sfrc765_1_03650.00,3.7280832369636516e-05
sfrc766_1_03650.00,7.666443823181398e-05
sfrc767_1_03650.00,8.52824739738568e-05
sfrc768_1_03650.00,9.63952949052767e-05
sfrc769_1_03650.00,9.905077894791397e-05
sfrc770_1_03650.00,0.00010773596135913493
sfrc771_1_03650.00,0.0001649272155936011
sfrc772_1_03650.00,0.00022552991253405966
sfrc773_1_03650.00,0.0002693105511099903
sfrc774_1_03650.00,0.00027158339219593495
sfrc775_1_03650.00,0.0002882175358010155
sfrc776_1_03650.00,0.00034938306552597526
sfrc777_1_03650.00,0.00035852632626011237
sfrc778_1_03650.00,0.00038951577962003444
sfrc779_1_03650.00,5.642615188146266e-07
sfrc780_1_03650.00,1.3261978951681658e-05
sfrc781_1_03650.00,7.99060605019083e-05
sfrc782_1_03650.00,0.00019156610231908487
sfrc783_1_03650.00,0.00023650093017539372
sfrc784_1_03650.00,0.0002621898821073488
sfrc785_1_03650.00,0.0
sfrc786_1_03650.00,0.0
sfrc787_1_03650.00,0.0
sfrc788_1_03650.00,0.0
sfrc789_1_03650.00,0.0
sfrc790_1_03650.00,0.0
sfrc791_1_03650.00,0.0
sfrc792_1_03650.00,0.0
sfrc793_1_03650.00,0.0
sfrc794_1_03650.00,0.0
sfrc795_1_03650.00,0.0
sfrc796_1_03650.00,0.0
sfrc797_1_03650.00,0.0
sfrc798_1_03650.00,7.699998949619695e-07
sfrc799_1_03650.00,2.4920053728588028e-05
sfrc800_1_03650.00,3.576883990727579e-05
sfrc801_1_03650.00,4.195625379880134e-05
sfrc802_1_03650.00,7.284979740351376e-05
sfrc803_1_03650.00,8.501927108852998e-05
sfrc804_1_03650.00,0.0
sfrc805_1_03650.00,0.0
sfrc806_1_03650.00,1.7056198680649485e-05
sfrc807_1_03650.00,3.518015326963286e-05
sfrc808_1_03650.00,3.819193581721286e-05
sfrc809_1_03650.00,5.0107199117582983e-05
sfrc810_1_03650.00,5.827853312126877e-05
sfrc811_1_03650.00,5.8973701134678825e-05
sfrc812_1_03650.00,6.13515900469217e-05
sfrc813_1_03650.00,0.00015151972324018876
sfrc814_1_03650.00,0.00024583308628219167
sfrc815_1_03650.00,0.00033775108812077653
sfrc816_1_03650.00,0.00041673166766943037
sfrc817_1_03650.00,0.0004335141151073959
sfrc818_1_03650.00,0.0
sfrc819_1_03650.00,0.0
sfrc820_1_03650.00,0.0
sfrc821_1_03650.00,0.0
sfrc822_1_03650.00,0.0
sfrc823_1_03650.00,0.0
sfrc824_1_03650.00,0.0
sfrc825_1_03650.00,7.02096190940866e-07
sfrc826_1_03650.00,2.0381754315136863e-05
sfrc827_1_03650.00,0.00010517850028177167
sfrc828_1_03650.00,0.00024092755865476713
sfrc829_1_03650.00,0.0002530395754490842
sfrc830_1_03650.00,0.00038407183469957984
sfrc831_1_03650.00,0.0003603710504165072
sfrc832_1_03650.00,0.00033656405376076187
sfrc833_1_03650.00,0.003352386076300814
sfrc834_1_03650.00,0.003261832649439145
sfrc835_1_03650.00,0.003297358367175825
sfrc836_1_03650.00,0.0033217525693562257
sfrc837_1_03650.00,0.00333815664279093
sfrc838_1_03650.00,0.0031942888057286973
sfrc839_1_03650.00,0.0030392090290908094
sfrc840_1_03650.00,0.002744594508899494
sfrc841_1_03650.00,0.002648613054478146
sfrc842_1_03650.00,0.0024665612315573466
sfrc843_1_03650.00,0.0023965783451605003
sfrc844_1_03650.00,0.002394987468109015
sfrc845_1_03650.00,0.002085080873924288
sfrc846_1_03650.00,0.0018060711840680616
sfrc847_1_03650.00,0.001587919164889094
sfrc848_1_03650.00,0.0013555458825405765
sfrc849_1_03650.00,0.0012334942154904598
sfrc850_1_03650.00,0.0012140014867674403
sfrc851_1_03650.00,0.0011590968348892709
sfrc852_1_03650.00,0.001003497027466037
sfrc853_1_03650.00,0.0010021742838740109
sfrc854_1_03650.00,0.000922699463786218
sfrc855_1_03650.00,0.0009089024625966449
sfrc856_1_03650.00,7.649678361570968e-05
sfrc857_1_03650.00,0.00014168302775419866
sfrc858_1_03650.00,0.00019123927813567416
sfrc859_1_03650.00,0.00019811291031593547
sfrc860_1_03650.00,0.0002009576132900115
sfrc861_1_03650.00,0.0002072583037798199
sfrc862_1_03650.00,0.00021851931978932395
sfrc863_1_03650.00,0.00027942408028047
sfrc864_1_03650.00,0.0002823167959756527
sfrc865_1_03650.00,0.0003100391166037838
sfrc866_1_03650.00,0.0003187312793942483
sfrc867_1_03650.00,0.00035176789469294723
sfrc868_1_03650.00,0.00035656977553826717
sfrc869_1_03650.00,0.0003800098031533815
sfrc870_1_03650.00,0.0004371149553742371
sfrc871_1_03650.00,0.0004476300310797337
sfrc872_1_03650.00,0.00045342859607954767
sfrc873_1_03650.00,0.0004437130499276502
sfrc874_1_03650.00,0.0004609465772235801
sfrc875_1_03650.00,0.0004696779878734506
sfrc876_1_03650.00,0.0004154810473217848
sfrc877_1_03650.00,0.0003988155566682028
sfrc878_1_03650.00,0.0003511625727369281
sfrc879_1_03650.00,0.00034407756582575537
sfrc880_1_03650.00,0.0003199740441157105
sfrc881_1_03650.00,0.00030505163812715477
sfrc882_1_03650.00,0.0002984944783635861
sfrc883_1_03650.00,0.0003036700865235526
sfrc884_1_03650.00,0.00031770374204044376
sfrc885_1_03650.00,0.00032370850479495987
sfrc886_1_03650.00,0.0003294257494001576
sfrc887_1_03650.00,0.00034465440516872237
sfrc888_1_03650.00,0.0003571672193587522
sfrc889_1_03650.00,0.00036702710472755835
sfrc890_1_03650.00,0.00037515828215276556
sfrc891_1_03650.00,0.00038212774539251145
sfrc892_1_03650.00,0.00038768078738604184
sfrc893_1_03650.00,0.0003789574642460107
sfrc894_1_03650.00,0.00037857671545050856
sfrc895_1_03650.00,0.0006609997390874025
sfrc896_1_03650.00,0.0008014208728235593
sfrc897_1_03650.00,0.0007296360671059206
sfrc898_1_03650.00,0.000650859251729487
sfrc899_1_03650.00,0.0006332796761148476
sfrc900_1_03650.00,0.0006461752197944153
sfrc901_1_03650.00,0.0006693000991714012
sfrc902_1_03650.00,0.0006944479728055701
sfrc903_1_03650.00,0.0006923082230867077
sfrc904_1_03650.00,0.0006910501770761481
sfrc905_1_03650.00,0.0006736214987768886
sfrc906_1_03650.00,0.000631559856511079
sfrc907_1_03650.00,0.0005748947751856002
sfrc908_1_03650.00,0.0005643117042311245
sfrc909_1_03650.00,0.00048181987563599826
sfrc910_1_03650.00,0.00043855204108056103
sfrc911_1_03650.00,0.0004203824044051555
sfrc912_1_03650.00,0.0003718284834323573
sfrc913_1_03650.00,0.0003596400934395644
sfrc914_1_03650.00,0.0003446474769682057
sfrc915_1_03650.00,0.0003300828391409689
sfrc916_1_03650.00,0.001519117131834089
sfrc917_1_03650.00,0.0018135768200449032
sfrc918_1_03650.00,0.0015963104592163653
sfrc919_1_03650.00,0.0017591388936708764
sfrc920_1_03650.00,0.0006244338207451402
sfrc921_1_03650.00,0.000824776634721662
sfrc922_1_03650.00,0.0012216851680397214
sfrc923_1_03650.00,0.0012748535118822589
sfrc924_1_03650.00,0.001295549867344904
sfrc925_1_03650.00,0.0013013154844893474
sfrc926_1_03650.00,0.0011043406044395972
sfrc927_1_03650.00,0.0010203215138357713
sfrc928_1_03650.00,0.00012960017313019362
sfrc929_1_03650.00,0.0001506276744752519
sfrc930_1_03650.00,0.0005306008187138427
sfrc931_1_03650.00,0.0004954255881956163
sfrc932_1_03650.00,0.001325449439769826
sfrc933_1_03650.00,0.001103740746185715
sfrc934_1_03650.00,0.0009777728597714416
sfrc935_1_03650.00,0.0010419452636729108
sfrc936_1_03650.00,0.0011390427757659509
sfrc937_1_03650.00,0.0011749918023506584
sfrc938_1_03650.00,0.0011855630338379395
sfrc939_1_03650.00,0.0012461416641571313
sfrc940_1_03650.00,0.0013503183596678347
sfrc941_1_03650.00,0.001409014295714744
sfrc942_1_03650.00,1.961122715348072e-05
sfrc943_1_03650.00,7.51001176787188e-05
sfrc944_1_03650.00,8.296175915837117e-05
sfrc945_1_03650.00,0.00013280137895889315
sfrc946_1_03650.00,8.906937886354935e-05
sfrc947_1_03650.00,8.917126142558233e-05
sfrc948_1_03650.00,8.95390585246172e-05
sfrc949_1_03650.00,8.734735293407666e-05
sfrc950_1_03650.00,8.948014702160456e-05
sfrc951_1_03650.00,0.0001066407804052905
sfrc952_1_03650.00,0.00012292584167093623
sfrc953_1_03650.00,0.00012572527827943203
sfrc954_1_03650.00,0.00012722208194548883
sfrc955_1_03650.00,0.00013286894974612974
sfrc956_1_03650.00,0.00014811809021892446
sfrc957_1_03650.00,0.00015652603029133025
sfrc958_1_03650.00,0.00014954295731818903
sfrc959_1_03650.00,0.00014961370788422923
sfrc960_1_03650.00,0.0001495117615087371
sfrc961_1_03650.00,0.0004259316590967292
sfrc962_1_03650.00,4.760998967620885e-05
sfrc963_1_03650.00,5.697340702238607e-05
sfrc964_1_03650.00,6.44625619356454e-05
sfrc965_1_03650.00,6.524442695975856e-05
sfrc966_1_03650.00,6.725937212519925e-05
sfrc967_1_03650.00,7.012558593986295e-05
sfrc968_1_03650.00,9.278361254704723e-05
sfrc969_1_03650.00,0.0001003099860437396
sfrc970_1_03650.00,0.0001009205359906691
sfrc971_1_03650.00,0.00020142290925696338
sfrc972_1_03650.00,0.00022114087386470774
sfrc973_1_03650.00,0.0002459368729503403
sfrc974_1_03650.00,0.0002574266299872251
sfrc975_1_03650.00,0.00030415952246809735
sfrc976_1_03650.00,0.000295338887036724
sfrc977_1_03650.00,0.00029540624110970773
sfrc978_1_03650.00,0.00031367420349305054
sfrc979_1_03650.00,0.0003020128264268783
sfrc980_1_03650.00,0.00031071826031011285
sfrc981_1_03650.00,0.00032777292676387137
sfrc982_1_03650.00,0.00029930319306622507
sfrc983_1_03650.00,0.00029583305453491474
sfrc984_1_03650.00,9.837355702167469e-06
sfrc985_1_03650.00,2.770894404958256e-05
sfrc986_1_03650.00,2.785960003461123e-05
sfrc987_1_03650.00,5.814179268181896e-05
sfrc988_1_03650.00,9.252046654135015e-05
sfrc989_1_03650.00,9.7628246950767e-05
sfrc990_1_03650.00,0.0001243997856415741
sfrc991_1_03650.00,0.00016058806022541076
sfrc992_1_03650.00,0.00019241649793993827
sfrc993_1_03650.00,0.00019585003395813572
sfrc994_1_03650.00,2.5849878854603604e-05
sfrc995_1_03650.00,2.973353365799945e-05
sfrc996_1_03650.00,0.00013643476603218254
sfrc997_1_03650.00,0.00024884516728565845
sfrc998_1_03650.00,0.0002808509463527465
sfrc999_1_03650.00,0.0003760113247001873
sfrc1000_1_03650.00,0.00045972422226429026
sfrc1001_1_03650.00,0.00046974262748146565
sfrc1002_1_03650.00,0.00048187754778367256
sfrc1003_1_03650.00,0.0004985272440895036
sfrc1004_1_03650.00,0.0006214391154102529
sfrc1005_1_03650.00,0.0006217767256249955
sfrc1006_1_03650.00,0.0006224713106534091
sfrc1007_1_03650.00,0.00046350718585263574
sfrc1008_1_03650.00,0.0005513022382057735
sfrc1009_1_03650.00,0.0005790539363432043
sfrc1010_1_03650.00,0.0006312791907026439
sfrc1011_1_03650.00,0.0006405516430383779
sfrc1012_1_03650.00,0.0006730420495487255
sfrc1013_1_03650.00,0.0006770784533297438
sfrc1014_1_03650.00,1.9280081028776088e-05
sfrc1015_1_03650.00,9.366210434576772e-05
sfrc1016_1_03650.00,0.00010892256366968379
sfrc1017_1_03650.00,0.0001768562435885271
sfrc1018_1_03650.00,0.0002552556148281954
sfrc1019_1_03650.00,0.0002986829539751508
sfrc1020_1_03650.00,0.00033463834685573197
sfrc1021_1_03650.00,0.00034916396473130135
sfrc1022_1_03650.00,0.00042392370322586067
sfrc1023_1_03650.00,0.0002867769667728311
sfrc1024_1_03650.00,0.00030071855027309565
sfrc1025_1_03650.00,0.00030930441712261893
sfrc1026_1_03650.00,0.00032967240168909717
sfrc1027_1_03650.00,0.00043175043737176294
sfrc1028_1_03650.00,0.000469557935357302
sfrc1029_1_03650.00,0.0
sfrc1030_1_03650.00,3.832149275122616e-06
sfrc1031_1_03650.00,1.6846825847214823e-05
sfrc1032_1_03650.00,4.632977063023657e-05
sfrc1033_1_03650.00,9.190523327087584e-05
sfrc1034_1_03650.00,9.201045035727104e-05
sfrc1035_1_03650.00,6.309400555196712e-05
sfrc1036_1_03650.00,6.941371743568312e-05
sfrc1037_1_03650.00,7.174646096411334e-05
sfrc1038_1_03650.00,7.31107076082274e-05
sfrc1039_1_03650.00,7.310160399872735e-05
sfrc1040_1_03650.00,7.309967713221339e-05
sfrc1041_1_03650.00,7.168930819594574e-05
sfrc1042_1_03650.00,8.549435670383663e-05
sfrc1043_1_03650.00,0.00010244905912662189
sfrc1044_1_03650.00,0.0005197509971255784
sfrc1045_1_03650.00,0.0005328139852571557
sfrc1046_1_03650.00,0.0006139033939139639
sfrc1047_1_03650.00,0.0006368195908011175
sfrc1048_1_03650.00,0.0006698180912372439
sfrc1049_1_03650.00,0.000714526257804152
sfrc1050_1_03650.00,0.0007291652390246549
sfrc1051_1_03650.00,0.0007543721576303384
sfrc1052_1_03650.00,0.000756174499861284
sfrc1053_1_03650.00,0.0007569191888931296
sfrc1054_1_03650.00,0.00045112295403161736
sfrc1055_1_03650.00,0.0004442424427203255
sfrc1056_1_03650.00,0.00044224448151281525
sfrc1057_1_03650.00,0.00032632475499613247
sfrc1058_1_03650.00,0.0003086738983247226
sfrc1059_1_03650.00,0.00029750718942575207
sfrc1060_1_03650.00,0.0002918069396767868
sfrc1061_1_03650.00,0.00028809165092699116
sfrc1062_1_03650.00,0.00028477306597591483
sfrc1063_1_03650.00,0.0002843694130557085
sfrc1064_1_03650.00,0.00029152633922562276
sfrc1065_1_03650.00,0.00029857637244039644
sfrc1066_1_03650.00,0.0003006060358359205
sfrc1067_1_03650.00,0.0003132092380416969
sfrc1068_1_03650.00,0.00030874377369145535
sfrc1069_1_03650.00,0.0003099817435517462
sfrc1070_1_03650.00,0.0003099064014024445
sfrc1071_1_03650.00,0.00029399922836310694
sfrc1072_1_03650.00,0.00029013953353507405
sfrc1073_1_03650.00,0.00027682925151203166
sfrc1074_1_03650.00,0.00027285389228619777
sfrc1075_1_03650.00,0.0011396677551919088
sfrc1076_1_03650.00,0.001182958794547623
sfrc1077_1_03650.00,0.0012133404632022012
